ModuleField,HelpField,HelpID,PageHelpID,FieldType
Rate_Table_Editor+Table Code,Rate_Table_Editor+Rate_Table_Editor+TableNo,4009,2103,Combo
Rate_Table_Editor+Table Description,Rate_Table_Editor+Rate_Table_Editor+TableDesc,4010,2103,Edit
Rate_Table_Editor+Edit 1D Rate Tables in a Column format,Rate_Table_Editor+Rate_Table_Editor+ColEdit,4011,2103,Check
Rate_Table_Editor+Replace Original Rate Table with New Rate Table,Rate_Table_Editor+Rate_Table_Editor+ReplaceTab,4012,2103,Check
Rate_Table_Editor+Age,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Rate,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2103,F1SSHelp
Rate_Table_Editor+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2103,F1SSHelp
Rate_Table_Editor+Rate,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2103,F1SSHelp
Rate_Table_Editor+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2103,F1SSHelp
Rate_Table_Editor+Duration,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Rate,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2103,F1SSHelp
Rate_Table_Editor+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2103,F1SSHelp
Rate_Table_Editor+Rate,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2103,F1SSHelp
Rate_Table_Editor+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2103,F1SSHelp
Rate_Table_Editor+Rate,Rate_Table_Editor+Rate_Table_Editor+EditRATES,4013,2103,F1SS
Rate_Table_Editor+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2103,F1SSHelp
Rate_Table_Editor+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2103,F1SSHelp
Rate_Table_Editor+De-Interpolate Rates,Rate_Table_Editor+Rate_Table_Editor+Interpolate,4019,2103,Button
Rate_Table_Editor+Insert Annuities,Rate_Table_Editor+Rate_Table_Editor+Annuities,4018,2103,Button
Rate_Table_Editor+Delete Rates,Rate_Table_Editor+Rate_Table_Editor+DeleteRates,4017,2103,Button
Rate_Table_Editor+Insert Rates,Rate_Table_Editor+Rate_Table_Editor+InsertRates,4016,2103,Button
Rate_Table_Editor+Import Rates (Scheme),Rate_Table_Editor+Rate_Table_Editor+ImportRates,4015,2103,Button
Rate_Table_Editor+Import Rates (Library),Rate_Table_Editor+Rate_Table_Editor+ImportRates,4014,2103,Button
Rate_Table_Editor+Save,Rate_Table_Editor+Button+SaveOne,4008,2103,Button
Rate_Table_Editor+Quit,Rate_Table_Editor+Button+Quit,4007,2103,Button
Insert_Rates,Insert_Rates,0,2104,Dialog
Insert_Rates+Age/Duration,Insert_Rates+Insert_Rates+BAGE,4022,2104,Edit
Insert_Rates+to,Insert_Rates+Insert_Rates+BAGE,4022,2104,Edit
Insert_Rates+Inserted Rates,Insert_Rates+Insert_Rates+rates,4023,2104,Edit
Insert_Rates+Replace Existing Rates,Insert_Rates+Insert_Rates+replace,4024,2104,Check
Insert_Rates+OK,Insert_Rates+Button+OK,4021,2104,Button
Insert_Rates+Cancel,Insert_Rates+Button+Cancel,4020,2104,Button
Delete_Rates,Delete_Rates,0,2105,Dialog
Delete_Rates+Ages/Durations,Delete_Rates+Delete_Rates+BAGE,4027,2105,Edit
Delete_Rates+to,Delete_Rates+Delete_Rates+BAGE,4027,2105,Edit
Delete_Rates+OK,Delete_Rates+Button+OK,4026,2105,Button
Delete_Rates+Cancel,Delete_Rates+Button+Cancel,4025,2105,Button
Interpolate_Rates,Interpolate_Rates,0,2106,Dialog
Interpolate_Rates+Normal Retirement Age,Interpolate_Rates+Interpolate_Rates+nra,4030,2106,Edit
Interpolate_Rates+OK,Interpolate_Rates+Button+OK,4029,2106,Button
Interpolate_Rates+Cancel,Interpolate_Rates+Button+Cancel,4028,2106,Button
Select_ExcelRange,Select_ExcelRange,0,2107,Dialog
Select_ExcelRange+Select Excel Named Range,Select_ExcelRange+Select_ExcelRange+NamedRanges,4033,2107,List
Select_ExcelRange+OK,Select_ExcelRange+Button+OK,4032,2107,Button
Select_ExcelRange+Cancel,Select_ExcelRange+Button+Cancel,4031,2107,Button
Select_Rates,Select_Rates,0,2108,Dialog
Select_Rates+Select Rate Tables File,Select_Rates+Select_Rates+RatesFile,4036,2108,List
Select_Rates+OK,Select_Rates+Button+OK,4035,2108,Button
Select_Rates+Cancel,Select_Rates+Button+Cancel,4034,2108,Button
Display_Rates,Display_Rates,0,2109,Dialog
Display_Rates+Age,Display_Rates+Display_Rates+DispRATES,4039,2109,F1SS
Display_Rates+Rate,Display_Rates+Display_Rates+DispRATES,4039,2109,F1SS
Display_Rates+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2109,F1SSHelp
Display_Rates+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2109,F1SSHelp
Display_Rates+Duration,Display_Rates+Display_Rates+DispRATES,4039,2109,F1SS
Display_Rates+Rate,Display_Rates+Display_Rates+DispRATES,4039,2109,F1SS
Display_Rates+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2109,F1SSHelp
Display_Rates+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2109,F1SSHelp
Display_Rates+Rate,Display_Rates+Display_Rates+DispRATES,4039,2109,F1SS
Display_Rates+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2109,F1SSHelp
Display_Rates+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2109,F1SSHelp
Display_Rates+OK,Display_Rates+Button+OK,4038,2109,Button
Display_Rates+Cancel,Display_Rates+Button+Cancel,4037,2109,Button
BulkInsert,BulkInsert,0,2110,Dialog
BulkInsert+Excel Input Data Filename,BulkInsert+BulkInsert+XLFile,4042,2110,File
BulkInsert+Check if identical Rate Table already exists,BulkInsert+BulkInsert+checkident,4043,2110,Check
BulkInsert+OK,BulkInsert+Button+OK,4041,2110,Button
BulkInsert+Cancel,BulkInsert+Button+Cancel,4040,2110,Button
Bulk_Annuity+Payment,Bulk_Annuity+Payment,0,2111,Page
Bulk_Annuity+Payment+Primary Annuitant:  Start Age (x),Bulk_Annuity_Payment+Bulk_Annuity+InsertAGES,4048,2111,Edit
Bulk_Annuity+Payment+End Age,Bulk_Annuity_Payment+Bulk_Annuity+InsertAGES,4048,2111,Edit
Bulk_Annuity+Payment+Guarantee Period (years),Bulk_Annuity_Payment+Bases+GPeriod,4049,2111,Edit
Bulk_Annuity+Payment+Overlap on Death in Guarantee Period,Bulk_Annuity_Payment+Bases+GPOverlap,4050,2111,Check
Bulk_Annuity+Payment+Discounted LS on Death in Guarantee Period,Bulk_Annuity_Payment+Bases+DISC,4051,2111,Check
Bulk_Annuity+Payment+Deferment Age,Bulk_Annuity_Payment+Bulk_Annuity+defage,4052,2111,Edit
Bulk_Annuity+Payment+Ceasing Age,Bulk_Annuity_Payment+Bulk_Annuity+top,4053,2111,Edit
Bulk_Annuity+Payment+Payment Frequency,Bulk_Annuity_Payment+Bases+FREQ,4054,2111,Combo
Bulk_Annuity+Payment+Payment Mode,Bulk_Annuity_Payment+Bases+MODE,4055,2111,Combo
Bulk_Annuity+Payment+Proportions Married Table,Bulk_Annuity_Payment+Bases+HXX,4056,2111,Decr
Bulk_Annuity+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2111,DecrHelp
Bulk_Annuity+Payment+Age Rating,Bulk_Annuity_Payment+RateTables+AgeRating,4057,2111,Edit
Bulk_Annuity+Payment+% Rating,Bulk_Annuity_Payment+RateTables+pcRating,4058,2111,Edit
Bulk_Annuity+Payment+Proportion Married,Bulk_Annuity_Payment+Bases+PropMarr,4059,2111,Edit
Bulk_Annuity+Payment+Spouse's Age Difference (x-y),Bulk_Annuity_Payment+Bases+AGEDIF,4060,2111,Edit
Bulk_Annuity+Payment+Spouse's Reversion,Bulk_Annuity_Payment+Ind_Annuity+rev,4061,2111,Edit
Bulk_Annuity+Payment+Reversion payable to Spouse on Death in Deferment,Bulk_Annuity_Payment+Ind_Annuity+revdef,4062,2111,Check
Bulk_Annuity+Payment+Value Spouse's Reversion only,Bulk_Annuity_Payment+Bulk_Annuity+revind,4063,2111,Check
Bulk_Annuity+Payment+Interest Rate (% p.a.),Bulk_Annuity_Payment+Ind_Annuity+IR,4064,2111,Fin
Bulk_Annuity+Payment+Specify a Different Rate of Return on Reinvestment while in Deferment,Bulk_Annuity_Payment+Ind_Annuity+defi,4065,2111,Check
Bulk_Annuity+Payment+Reinvestment Rate in Deferment (% p.a.),Bulk_Annuity_Payment+Ind_Annuity+defi,4065,2111,Fin
Bulk_Annuity+Payment+Revaluation in Deferment (% p.a.),Bulk_Annuity_Payment+Ind_Annuity+PVMdef,4066,2111,Fin
Bulk_Annuity+Payment+Pension Increases in Payment (% p.a.),Bulk_Annuity_Payment+Ind_Annuity+PVM,4067,2111,Fin
Bulk_Annuity+Payment+Value Pension Increases only,Bulk_Annuity_Payment+Bulk_Annuity+PVMind,4068,2111,Check
Bulk_Annuity+Payment+Edit Scheme Financials,Bulk_Annuity_Payment+Button+EditFin,4069,2111,Button
Bulk_Annuity_Payment+Run,Bulk_Annuity+Button+Run,4047,2111,Button
Bulk_Annuity_Payment+SaveAs,Bulk_Annuity+Button+SaveAs,4046,2111,Button
Bulk_Annuity_Payment+Save,Bulk_Annuity+Button+SaveOne,4045,2111,Button
Bulk_Annuity_Payment+Quit,Bulk_Annuity+Button+Quit,4044,2111,Button
Bulk_Annuity+Mortality,Bulk_Annuity+Mortality,0,2112,Page
Bulk_Annuity+Mortality+Primary Annuitant Mortality in Deferment Parameters,Bulk_Annuity_Mortality+Bases+DPRE,4070,2112,Mort
Bulk_Annuity+Mortality+Primary Annuitant Mortality Improvement Parameters,Bulk_Annuity_Mortality+Bases+miDPRE,4071,2112,MortImp
Bulk_Annuity+Mortality+Spouse Mortality in Deferment Parameters,Bulk_Annuity_Mortality+Bases+DPRE,4070,2112,Mort
Bulk_Annuity+Mortality+Spouse Mortality Improvement Parameters,Bulk_Annuity_Mortality+Bases+miDPRE,4071,2112,MortImp
Bulk_Annuity+Mortality+Primary Annuitant Mortality on Pension Parameters,Bulk_Annuity_Mortality+Bases+DPRE,4070,2112,Mort
Bulk_Annuity+Mortality+Primary Annuitant Mortality Improvement Parameters,Bulk_Annuity_Mortality+Bases+miDPRE,4071,2112,MortImp
Bulk_Annuity+Mortality+Spouse Mortality on Pension Parameters,Bulk_Annuity_Mortality+Bases+DPRE,4070,2112,Mort
Bulk_Annuity+Mortality+Spouse Mortality Improvement Parameters,Bulk_Annuity_Mortality+Bases+miDPRE,4071,2112,MortImp
Bulk_Annuity+Mortality+Calculation Year,Bulk_Annuity_Mortality+Ind_Annuity+CalcYr,4072,2112,Edit
Bulk_Annuity+Mortality+Add/Edit Mortality Rates,Bulk_Annuity_Mortality+Button+EditMort,4073,2112,Button
Bulk_Annuity+Mortality+Add/Edit Mortality Improvement,Bulk_Annuity_Mortality+Button+EditMI,4074,2112,Button
Bulk_Annuity_Mortality+Run,Bulk_Annuity+Button+Run,4047,2112,Button
Bulk_Annuity_Mortality+SaveAs,Bulk_Annuity+Button+SaveAs,4046,2112,Button
Bulk_Annuity_Mortality+Save,Bulk_Annuity+Button+SaveOne,4045,2112,Button
Bulk_Annuity_Mortality+Quit,Bulk_Annuity+Button+Quit,4044,2112,Button
RTAudit,RTAudit,0,2113,Dialog
RTAudit+RTChanges,RTAudit+RTAudit+RTChanges,4076,2113,Listview
RTAudit+Rate Table Code,RTAudit+RTAudit+TableNo,4077,2113,Combo
RTAudit+Display only changes since,RTAudit+RTAudit+BDATE,4078,2113,Date
RTAudit+Print,RTAudit+RTAudit+Print,4080,2113,Button
RTAudit+Display,RTAudit+RTAudit+Display,4079,2113,Button
RTAudit+Cancel,RTAudit+Button+Cancel,4075,2113,Button
Display_Audit,Display_Audit,0,2114,Dialog
Display_Audit+Change,Display_Audit+Display_Audit+DispAudit,4082,2114,Edit
Display_Audit+Old Description,Display_Audit+Display_Audit+DispAudit,4082,2114,Edit
Display_Audit+Age,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Rate,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2114,F1SSHelp
Display_Audit+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2114,F1SSHelp
Display_Audit+Duration,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Rate,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2114,F1SSHelp
Display_Audit+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2114,F1SSHelp
Display_Audit+Rate,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2114,F1SSHelp
Display_Audit+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2114,F1SSHelp
Display_Audit+New Description,Display_Audit+Display_Audit+DispAudit,4082,2114,Edit
Display_Audit+Age,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Rate,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2114,F1SSHelp
Display_Audit+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2114,F1SSHelp
Display_Audit+Duration,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Rate,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2114,F1SSHelp
Display_Audit+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2114,F1SSHelp
Display_Audit+Rate,Display_Audit+Display_Audit+DispAudit,4082,2114,F1SS
Display_Audit+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2114,F1SSHelp
Display_Audit+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2114,F1SSHelp
Display_Audit+View Old,Display_Audit+Display_Audit+ViewOld,4085,2114,Button
Display_Audit+View New,Display_Audit+Display_Audit+ViewNew,4084,2114,Button
Display_Audit+Print,Display_Audit+Display_Audit+Print,4083,2114,Button
Display_Audit+Quit,Display_Audit+Button+Quit,4081,2114,Button
Fit_Table,Fit_Table,0,2115,Dialog
Fit_Table+Rate Tables File Type,Fit_Table+Fit_Table+DecrTable,4088,2115,Combo
Fit_Table+Salary Scale Type,Fit_Table+Fit_Table+DecrType,4089,2115,Combo
Fit_Table+Age,Fit_Table+Fit_Table+DecrAges,4090,2115,F1SS
Fit_Table+Rate,Fit_Table+Fit_Table+DecrRATES,4091,2115,F1SS
Fit_Table+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2115,F1SSHelp
Fit_Table+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2115,F1SSHelp
Fit_Table+OK,Fit_Table+Button+OK,4087,2115,Button
Fit_Table+Cancel,Fit_Table+Button+Cancel,4086,2115,Button
Display_Fit,Display_Fit,0,2116,Dialog
Display_Fit+FittedTables,Display_Fit+Display_Fit+FittedTables,4094,2116,Listview
Display_Fit+Save,Display_Fit+Button+SaveOne,4093,2116,Button
Display_Fit+Quit,Display_Fit+Button+Quit,4092,2116,Button
Release_Decr,Release_Decr,0,2117,Dialog
Release_Decr+TiedDecr,Release_Decr+Release_Decr+TiedDecr,4097,2117,Listview
Release_Decr+OK,Release_Decr+Button+OK,4096,2117,Button
Release_Decr+Cancel,Release_Decr+Button+Cancel,4095,2117,Button
Decr_Merge+Files,Decr_Merge+Files,0,2118,WizardFrame
Decr_Merge+Primary Rate Tables File,Decr_Merge+Decr_Merge+primaryFile,4101,2118,Edit
Decr_Merge+Rate Tables File Merged into Primary File,Decr_Merge+Decr_Merge+importFile,4102,2118,Combo
Decr_Merge_Files+Back,Decr_Merge+Button+Back,4100,2118,Button
Decr_Merge_Files+Next,Decr_Merge+Button+Next,4099,2118,Button
Decr_Merge_Files+Cancel,Decr_Merge+Button+Cancel,4098,2118,Button
Decr_Merge+OK,Decr_Merge+OK,0,2119,WizardFrame
Decr_Merge+Unique,Decr_Merge+Decr_Merge+Unique,4103,2119,Listview
Decr_Merge_OK+Back,Decr_Merge+Button+Back,4100,2119,Button
Decr_Merge_OK+Next,Decr_Merge+Button+Next,4099,2119,Button
Decr_Merge_OK+Cancel,Decr_Merge+Button+Cancel,4098,2119,Button
Decr_Merge+NotOK,Decr_Merge+NotOK,0,2120,WizardFrame
Decr_Merge+File1,Decr_Merge+Decr_Merge+File1,4104,2120,Listview
Decr_Merge+File2,Decr_Merge+Decr_Merge+File2,4105,2120,ListviewM
Decr_Merge+View Tables,Decr_Merge+Decr_Merge+View,4106,2120,Button
Decr_Merge+Replace Selected,Decr_Merge+Decr_Merge+AddNew,4107,2120,Button
Decr_Merge+Add Selected,Decr_Merge+Decr_Merge+AddBoth,4108,2120,Button
Decr_Merge+Ignore Selected,Decr_Merge+Decr_Merge+AddOld,4109,2120,Button
Decr_Merge_NotOK+Back,Decr_Merge+Button+Back,4100,2120,Button
Decr_Merge_NotOK+Next,Decr_Merge+Button+Next,4099,2120,Button
Decr_Merge_NotOK+Cancel,Decr_Merge+Button+Cancel,4098,2120,Button
Decr_Merge+Summary,Decr_Merge+Summary,0,2121,WizardFrame
Decr_Merge+Summary,Decr_Merge+Decr_Merge+Summary,4110,2121,Web
Decr_Merge_Summary+Back,Decr_Merge+Button+Back,4100,2121,Button
Decr_Merge_Summary+Next,Decr_Merge+Button+Next,4099,2121,Button
Decr_Merge_Summary+Cancel,Decr_Merge+Button+Cancel,4098,2121,Button
Migration_Names+Actives,Migration_Names+Actives,0,2122,Page
Migration_Names+Actives+Field Description,Migration_Names_Actives+Migration_Names+Migration_Names,4114,2122,F1SS
Migration_Names+Actives+Migration Name,Migration_Names_Actives+Migration_Names+Migration_Names,4114,2122,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2122,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2122,F1SSHelp
Migration_Names+Actives+Field Description,Migration_Names_Actives+Migration_Names+Migration_Names,4114,2122,F1SS
Migration_Names+Actives+Migration Name,Migration_Names_Actives+Migration_Names+Migration_Names,4114,2122,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2122,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2122,F1SSHelp
Migration_Names+Actives+Field Description,Migration_Names_Actives+Migration_Names+Migration_Names,4114,2122,F1SS
Migration_Names+Actives+Migration Name,Migration_Names_Actives+Migration_Names+Migration_Names,4114,2122,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2122,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2122,F1SSHelp
Migration_Names_Actives+SaveAs,Migration_Names+Button+SaveAs,4113,2122,Button
Migration_Names_Actives+Save,Migration_Names+Button+SaveOne,4112,2122,Button
Migration_Names_Actives+Quit,Migration_Names+Button+Quit,4111,2122,Button
Migration_Names+Deferreds,Migration_Names+Deferreds,0,2123,Page
Migration_Names+Deferreds+Field Description,Migration_Names_Deferreds+Migration_Names+Migration_Names,4115,2123,F1SS
Migration_Names+Deferreds+Migration Name,Migration_Names_Deferreds+Migration_Names+Migration_Names,4115,2123,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2123,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2123,F1SSHelp
Migration_Names+Deferreds+Field Description,Migration_Names_Deferreds+Migration_Names+Migration_Names,4115,2123,F1SS
Migration_Names+Deferreds+Migration Name,Migration_Names_Deferreds+Migration_Names+Migration_Names,4115,2123,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2123,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2123,F1SSHelp
Migration_Names+Deferreds+Field Description,Migration_Names_Deferreds+Migration_Names+Migration_Names,4115,2123,F1SS
Migration_Names+Deferreds+Migration Name,Migration_Names_Deferreds+Migration_Names+Migration_Names,4115,2123,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2123,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2123,F1SSHelp
Migration_Names_Deferreds+SaveAs,Migration_Names+Button+SaveAs,4113,2123,Button
Migration_Names_Deferreds+Save,Migration_Names+Button+SaveOne,4112,2123,Button
Migration_Names_Deferreds+Quit,Migration_Names+Button+Quit,4111,2123,Button
Migration_Names+Pensioners,Migration_Names+Pensioners,0,2124,Page
Migration_Names+Pensioners+Field Description,Migration_Names_Pensioners+Migration_Names+Migration_Names,4116,2124,F1SS
Migration_Names+Pensioners+Migration Name,Migration_Names_Pensioners+Migration_Names+Migration_Names,4116,2124,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2124,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2124,F1SSHelp
Migration_Names+Pensioners+Field Description,Migration_Names_Pensioners+Migration_Names+Migration_Names,4116,2124,F1SS
Migration_Names+Pensioners+Migration Name,Migration_Names_Pensioners+Migration_Names+Migration_Names,4116,2124,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2124,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2124,F1SSHelp
Migration_Names+Pensioners+Field Description,Migration_Names_Pensioners+Migration_Names+Migration_Names,4116,2124,F1SS
Migration_Names+Pensioners+Migration Name,Migration_Names_Pensioners+Migration_Names+Migration_Names,4116,2124,F1SS
Migration_Names+Grid Help,ADDING_DELETING_COLUMNS.HTM,3058,2124,F1SSHelp
Migration_Names+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2124,F1SSHelp
Migration_Names_Pensioners+SaveAs,Migration_Names+Button+SaveAs,4113,2124,Button
Migration_Names_Pensioners+Save,Migration_Names+Button+SaveOne,4112,2124,Button
Migration_Names_Pensioners+Quit,Migration_Names+Button+Quit,4111,2124,Button
V9Migration+Bases,V9Migration+Bases,0,2125,WizardFrame
V9Migration+ActBases,V9Migration+UKMigration+Bases,4120,2125,ListviewM
V9Migration+Basis File Names to mirror those used in Superval/21,V9Migration+UKMigration+KeepName,4121,2125,Check
V9Migration+Basis File Name,V9Migration+UKMigration+BasisFile,4122,2125,Combo
V9Migration+DefBases,V9Migration+UKMigration+Bases,4120,2125,ListviewM
V9Migration+Basis File Names to mirror those used in Superval/21,V9Migration+UKMigration+KeepName,4121,2125,Check
V9Migration+Basis File Name,V9Migration+UKMigration+BasisFile,4122,2125,Combo
V9Migration+PenBases,V9Migration+UKMigration+Bases,4120,2125,ListviewM
V9Migration+Basis File Names to mirror those used in Superval/21,V9Migration+UKMigration+KeepName,4121,2125,Check
V9Migration+Basis File Name,V9Migration+UKMigration+BasisFile,4122,2125,Combo
V9Migration_Bases+Back,V9Migration+Button+Back,4119,2125,Button
V9Migration_Bases+Next,V9Migration+Button+Next,4118,2125,Button
V9Migration_Bases+Cancel,V9Migration+Button+Cancel,4117,2125,Button
V9Migration+Anomaly,V9Migration+Anomaly,0,2126,WizardFrame
V9Migration+Anomalies Report,V9Migration+V9Migration+Anomaly,4123,2126,Web
V9Migration_Anomaly+Back,V9Migration+Button+Back,4119,2126,Button
V9Migration_Anomaly+Next,V9Migration+Button+Next,4118,2126,Button
V9Migration_Anomaly+Cancel,V9Migration+Button+Cancel,4117,2126,Button
V9Migration+Parms,V9Migration+Parms,0,2127,WizardFrame
V9Migration+Table of Migration Default Names,V9Migration+V9Migration+migTable,4124,2127,Combo
V9Migration+Add/Edit Default Names,V9Migration+V9Migration+Defaults,4125,2127,Button
V9Migration+Store Financial Globals under Description,V9Migration+V9Migration+faParms,4126,2127,Combo
V9Migration+Match Existing Financial Globals where matching Financial Assumptions found,V9Migration+V9Migration+migParm,4127,2127,Check
"V9Migration+Membership Groups (ie Actives, Deferreds and Pensioners kept separate)",V9Migration+V9Migration+migParm,4127,2127,Check
V9Migration+Field Types (eg Pre and Post Retirement Interest Rates kept separate),V9Migration+V9Migration+migParm,4127,2127,Check
V9Migration+Actives,V9Migration+V9Migration+migGpMatch,4128,2127,Check
V9Migration+Deferreds,V9Migration+V9Migration+migGpMatch,4128,2127,Check
V9Migration+Pensioners,V9Migration+V9Migration+migGpMatch,4128,2127,Check
V9Migration_Parms+Back,V9Migration+Button+Back,4119,2127,Button
V9Migration_Parms+Next,V9Migration+Button+Next,4118,2127,Button
V9Migration_Parms+Cancel,V9Migration+Button+Cancel,4117,2127,Button
V9Migration+Interest,V9Migration+Interest,0,2128,WizardFrame
V9Migration+Interest Assumptions,V9Migration+UKMigration+Tree,4129,2128,Tree
V9Migration_Interest+Back,V9Migration+Button+Back,4119,2128,Button
V9Migration_Interest+Next,V9Migration+Button+Next,4118,2128,Button
V9Migration_Interest+Cancel,V9Migration+Button+Cancel,4117,2128,Button
V9Migration+Inflation,V9Migration+Inflation,0,2129,WizardFrame
V9Migration+Inflation Assumptions,V9Migration+UKMigration+Tree,4129,2129,Tree
